Année,Région,Index,Source,Secteur,Sous-Secteur,Sous-sous-Secteur,Total,CO2 (kt),CH4 (kt),N2O (kt),HFCs (kt CO2eq),PFCs (kt CO2eq),SF6 (kt),NF3 (kt),Total (kt CO2eq)
2001,Alberta,44,Production de charbon,,,,,459.1569242,12.88730482,0.004462199,0,0,0,0,821.1839417
2001,Alberta,16,Électricité,,,,,48549.93694,2.489623119,0.912539262,0,0,9.14004E-05,0,48863.6172
2001,Alberta,17,Transports,,,,o,19079.13235,7.146919693,2.752041312,165.9810424,0,0,0,20174.51809
2001,Alberta,18,Transports,Transport de passagers,,,o,10511.89554,1.151254056,2.198247609,98.73322792,0,0,0,11225.3995
2001,Alberta,19,Transports,Transport de passagers,"Voitures, camions légers et motocyclettes",,,9095.02125,1.082179589,2.14840368,85.40607153,0,0,0,9780.055325
2001,Alberta,20,Transports,Transport de passagers,"Transport par autobus, par train, maritime et aérien",,,1416.87429,0.069074467,0.049843929,13.32715639,0,0,0,1445.344173
2001,Alberta,21,Transports,Transport de marchandises,,,o,6495.121084,0.365353672,0.513672107,67.24781445,0,0,0,6708.721909
2001,Alberta,22,Transports,Transport de marchandises,"Camions lourds, trains",,,6284.765165,0.356833127,0.507514533,65.25202278,0,0,0,6494.499867
2001,Alberta,23,Transports,Transport de marchandises,Transport aérien et transport maritime,,,210.3559184,0.008520546,0.006157573,1.995791669,0,0,0,214.2220423
2001,Alberta,24,Transports,"Autres : à des fins récréatives, commerciales et résidentielles",,,,2072.115726,5.630311964,0.040121596,0,0,0,0,2240.396684
2001,Alberta,25,Industrie lourde,,,,o,15741.87521,5.601865071,3.96510996,0.37852531,0,0,0,16949.86009
2001,Alberta,26,Industrie lourde,Exploitation minière,,,,230.3896364,0.027224373,0.002674865,0,0,0,0,231.8607581
2001,Alberta,27,Industrie lourde,Fonte et raffinage (métaux non ferreux),,,,559.1038703,0.115073882,0.007435318,0,0,0,0,564.2962984
2001,Alberta,28,Industrie lourde,Pâtes et papiers,,,,727.6587136,0.348557005,0.075473259,0,0,0,0,757.4187233
2001,Alberta,29,Industrie lourde,Sidérurgie,,,,118.145118,0.067773,0.003806639,0,0,0,0,121.0515213
2001,Alberta,30,Industrie lourde,Ciment,,,,1562.608222,0.144037889,0.010801961,0,0,0,0,1569.503802
2001,Alberta,31,Industrie lourde,Chaux et gypse,,,,334.3139646,0.022520565,0.002327392,0,0,0,0,335.5612993
2001,Alberta,32,Industrie lourde,"Produits chimiques, engrais et fabrication de biocombustibles",,,,12209.65568,4.876678358,3.862590526,0.37852531,0,0,0,13370.16769
2001,Alberta,45,"Industrie manufacturière légère, construction et exploitation forestière",,,,o,3506.681494,0.887217444,0.082573119,5.681764296,2.242954501,9.746E-06,0,3561.559209
2001,Alberta,46,"Industrie manufacturière légère, construction et exploitation forestière",Industrie manufacturière légère,,,,2165.258042,0.509266715,0.064640127,5.681764296,2.242954501,9.746E-06,0,2204.800893
2001,Alberta,47,"Industrie manufacturière légère, construction et exploitation forestière",Construction,,,,996.0311499,0.32643818,0.015014735,0,0,0,0,1009.150324
2001,Alberta,48,"Industrie manufacturière légère, construction et exploitation forestière",Ressources forestières,,,,345.3923022,0.051512549,0.002918257,0,0,0,0,347.6079917
2001,Alberta,33,Bâtiments,,,,o,13060.01823,10.15051305,0.405271907,241.8720906,0,0,0,13693.50175
2001,Alberta,34,Bâtiments,Industrie des services,,,,5853.918138,0.804382452,0.256522349,229.6480275,0,0,0,6174.067296
2001,Alberta,35,Bâtiments,Résidentiel,,,,7206.100096,9.346130597,0.148749558,12.22406317,0,0,0,7519.434449
2001,Alberta,40,Déchets,,,,o,34.90407586,96.80857274,0.414762493,0,0,0,0,2855.456173
2001,Alberta,41,Déchets,Déchets solides,,,,0,83.40340582,0.049506926,0,0,0,0,2348.414698
2001,Alberta,42,Déchets,Eaux usées,,,,11.22051549,13.39543705,0.33123176,0,0,0,0,474.0691692
2001,Alberta,43,Déchets,Incinération des déchets,,,,23.68356037,0.009729874,0.034023807,0,0,0,0,32.97230567
2001,Alberta,36,Agriculture,,,,o,3055.242715,493.2540276,13.96040416,0,0,0,0,20565.86259
2001,Alberta,37,Agriculture,Utilisation de combustibles à la ferme,,,,2717.251431,0.272664409,0.026753317,0,0,0,0,2731.975663
2001,Alberta,38,Agriculture,Cultures,,,,337.9912837,0.008378341,7.100319842,0,0,0,0,2219.810635
2001,Alberta,39,Agriculture,Élevage,,,,0,492.9729849,6.833331005,0,0,0,0,15614.07629
2001,Colombie-Britannique,0,Total,,,,o,51661.10369,351.3411627,6.284451025,385.1543237,928.9899624,0.00327143,0,64555.05866
2001,Colombie-Britannique,1,Pétrole et gaz,,,,o,9644.102872,127.2205434,0.181112247,0,0,0,0,13254.27283
2001,Colombie-Britannique,2,Pétrole et gaz,Industrie amont du pétrole et du gaz,,,o,9116.902231,122.8644212,0.175985178,0,0,0,0,12603.7421
2001,Colombie-Britannique,3,Pétrole et gaz,Industrie amont du pétrole et du gaz,Production et traitement du gaz naturel,,,6782.556054,85.16669419,0.118820814,0,0,0,0,9198.711007
2001,Colombie-Britannique,4,Pétrole et gaz,Industrie amont du pétrole et du gaz,Production de pétrole classique,,o,536.3814155,15.59746149,0.010282864,0,0,0,0,975.8352961
2001,Colombie-Britannique,5,Pétrole et gaz,Industrie amont du pétrole et du gaz,Production de pétrole classique,Production de pétrole léger classique,,536.3814155,15.59746149,0.010282864,0,0,0,0,975.8352961
2001,Colombie-Britannique,12,Pétrole et gaz,Industrie amont du pétrole et du gaz,"Transport du pétrole, du gaz naturel et du CO2",,,1797.964762,22.10026551,0.0468815,0,0,0,0,2429.195793
2001,Colombie-Britannique,13,Pétrole et gaz,Industrie aval du pétrole et du gaz,,,o,527.2006413,4.356122247,0.005127069,0,0,0,0,650.5307375
2001,Colombie-Britannique,14,Pétrole et gaz,Industrie aval du pétrole et du gaz,Raffinage du pétrole,,,513.9219061,0.140921321,0.004782768,0,0,0,0,519.1351368
2001,Colombie-Britannique,15,Pétrole et gaz,Industrie aval du pétrole et du gaz,Distribution du gaz naturel,,,13.2787352,4.215200926,0.0003443,0,0,0,0,131.3956007
2001,Colombie-Britannique,44,Production de charbon,,,,,1509.581528,35.33080783,0.013588481,0,0,0,0,2502.445095
2001,Colombie-Britannique,16,Électricité,,,,,2121.978952,1.037277927,0.05602353,0,0,0.003203862,0,2241.159725
2001,Colombie-Britannique,17,Transports,,,,o,17511.70308,4.666166787,2.905132363,161.0141117,0,0,0,18573.22994
2001,Colombie-Britannique,18,Transports,Transport de passagers,,,o,11189.93784,1.184587826,2.266775645,106.2956082,0,0,0,11930.09745
2001,Colombie-Britannique,19,Transports,Transport de passagers,"Voitures, camions légers et motocyclettes",,,9134.53091,1.0530447,2.191356857,86.81044375,0,0,0,9831.536172
2001,Colombie-Britannique,20,Transports,Transport de passagers,"Transport par autobus, par train, maritime et aérien",,,2055.406932,0.131543126,0.075418788,19.48516445,0,0,0,2098.561283
2001,Colombie-Britannique,21,Transports,Transport de marchandises,,,o,5122.523876,0.316567589,0.618703783,54.71850347,0,0,0,5350.062775
2001,Colombie-Britannique,22,Transports,Transport de marchandises,"Camions lourds, trains",,,4270.676213,0.245371644,0.595053514,44.09600596,0,0,0,4479.331806
2001,Colombie-Britannique,23,Transports,Transport de marchandises,Transport aérien et transport maritime,,,851.8476634,0.071195945,0.023650269,10.62249752,0,0,0,870.7309686
2001,Colombie-Britannique,24,Transports,"Autres : à des fins récréatives, commerciales et résidentielles",,,,1199.241362,3.165011372,0.019652935,0,0,0,0,1293.069708
2001,Colombie-Britannique,25,Industrie lourde,,,,o,7535.975071,1.350959644,0.253358483,0.613113993,927.0230315,0.000059,0,8569.964585
2001,Colombie-Britannique,26,Industrie lourde,Exploitation minière,,,,468.972866,0.058931229,0.005490703,0,0,0,0,472.0779767
2001,Colombie-Britannique,27,Industrie lourde,Fonte et raffinage (métaux non ferreux),,,,1001.342368,0.068966144,0.006525379,0,927.0230315,0.000059,0,1933.412177
2001,Colombie-Britannique,28,Industrie lourde,Pâtes et papiers,,,,3088.459522,1.008137696,0.216098519,0,0,0,0,3173.953485
2001,Colombie-Britannique,29,Industrie lourde,Sidérurgie,,,,60.70343949,0.036800149,0.003011179,0,0,0,0,62.53180602
2001,Colombie-Britannique,30,Industrie lourde,Ciment,,,,1910.319442,0.074580124,0.012616406,0,0,0,0,1915.751033
2001,Colombie-Britannique,31,Industrie lourde,Chaux et gypse,,,,347.222137,0.018486441,0.001895294,0,0,0,0,348.2420103
2001,Colombie-Britannique,32,Industrie lourde,"Produits chimiques, engrais et fabrication de biocombustibles",,,,658.9552967,0.085057862,0.007721003,0.613113993,0,0,0,663.9960966
2001,Colombie-Britannique,45,"Industrie manufacturière légère, construction et exploitation forestière",,,,o,4918.523633,1.070480293,0.188945099,2.338282921,1.966930853,8.56835E-06,0,5003.074103
2001,Colombie-Britannique,46,"Industrie manufacturière légère, construction et exploitation forestière",Industrie manufacturière légère,,,,3377.022823,0.916273499,0.175141448,2.338282921,1.966930853,8.56835E-06,0,3453.597534
2001,Colombie-Britannique,47,"Industrie manufacturière légère, construction et exploitation forestière",Construction,,,,588.7218187,0.089684608,0.006022638,0,0,0,0,592.8289867
2001,Colombie-Britannique,48,"Industrie manufacturière légère, construction et exploitation forestière",Ressources forestières,,,,952.7789921,0.064522186,0.007781013,0,0,0,0,956.6475818
2001,Colombie-Britannique,33,Bâtiments,,,,o,7896.789626,14.17839518,0.398217884,221.1888151,0,0,0,8620.501246
2001,Colombie-Britannique,34,Bâtiments,Industrie des services,,,,3569.438659,0.98933927,0.25855353,204.6746305,0,0,0,3870.331474
2001,Colombie-Britannique,35,Bâtiments,Résidentiel,,,,4327.350968,13.18905591,0.139664355,16.51418464,0,0,0,4750.169772
2001,Colombie-Britannique,40,Déchets,,,,o,0.361084882,93.4095654,0.457597788,0,0,0,0,2737.09233
2001,Colombie-Britannique,41,Déchets,Déchets solides,,,,0,88.65687542,0.114263428,0,0,0,0,2512.67232
2001,Colombie-Britannique,42,Déchets,Eaux usées,,,,0.271377001,4.745208062,0.34319646,0,0,0,0,224.0842648
2001,Colombie-Britannique,43,Déchets,Incinération des déchets,,,,0.089707881,0.007481912,0.0001379,0,0,0,0,0.335744917
2001,Colombie-Britannique,36,Agriculture,,,,o,522.0878393,73.07696616,1.830475149,0,0,0,0,3053.318806
2001,Colombie-Britannique,37,Agriculture,Utilisation de combustibles à la ferme,,,,491.9584684,0.058112508,0.007560122,0,0,0,0,495.5890509
2001,Colombie-Britannique,38,Agriculture,Cultures,,,,30.12937092,0,0.62618112,0,0,0,0,196.0673678
2001,Colombie-Britannique,39,Agriculture,Élevage,,,,0,73.01885365,1.196733907,0,0,0,0,2361.662388
2001,Yukon,0,Total territorial de l'inventaire,,,,o,471.6778403,1.479434668,0.031739281,4.245732295,0.00197633,0,0,525.7606292
2001,Yukon,1,Pétrole et gaz,,,,o,101.6906838,0.43517993,0.002912224,0,0,0,0,114.6474611
2001,Yukon,2,Pétrole et gaz,Industrie amont du pétrole et du gaz,,,o,101.6906838,0.43517993,0.002912224,0,0,0,0,114.6474611
2001,Yukon,3,Pétrole et gaz,Industrie amont du pétrole et du gaz,Production et traitement du gaz naturel,,,101.6906838,0.43517993,0.002912224,0,0,0,0,114.6474611
2001,Yukon,16,Électricité,,,,,21.730018,0.00063492,0.000178566,0,0,0,0,21.79511575
2001,Yukon,17,Transports,,,,o,213.5331836,0.071857006,0.022193182,2.125591034,0,0,0,223.5519641
2001,Yukon,18,Transports,Transport de passagers,,,o,105.3128262,0.011489903,0.017856686,1.123145199,0,0,0,111.4897106
2001,Yukon,19,Transports,Transport de passagers,"Voitures, camions légers et motocyclettes",,,71.67409273,0.008205448,0.01660332,0.76459694,0,0,0,77.06832206
2001,Yukon,20,Transports,Transport de passagers,"Transport par autobus, par train, maritime et aérien",,,33.63873344,0.003284455,0.001253366,0.358548259,0,0,0,34.42138849
2001,Yukon,21,Transports,Transport de marchandises,,,o,86.54035101,0.004862331,0.003880678,1.002445836,0,0,0,88.70732175
2001,Yukon,22,Transports,Transport de marchandises,"Camions lourds, trains",,,78.51073182,0.004018054,0.003623875,0.88189891,0,0,0,80.46546305
2001,Yukon,23,Transports,Transport de marchandises,Transport aérien et transport maritime,,,8.029619188,0.000844277,0.000256803,0.120546926,0,0,0,8.241858693
2001,Yukon,24,Transports,"Autres : à des fins récréatives, commerciales et résidentielles",,,,21.68000641,0.055504772,0.000455818,0,0,0,0,23.35493177
2001,Yukon,25,Industrie lourde,,,,o,24.75024553,0.008106128,0.000315755,0,0,0,0,25.06089209
2001,Yukon,26,Industrie lourde,Exploitation minière,,,,22.39211503,0.006327509,0.000205118,0,0,0,0,22.62364151
2001,Yukon,27,Industrie lourde,Fonte et raffinage (métaux non ferreux),,,,0.435235705,0.000355724,2.21274E-05,0,0,0,0,0.451059721
2001,Yukon,28,Industrie lourde,Pâtes et papiers,,,,0.435235705,0.000355724,2.21274E-05,0,0,0,0,0.451059721
2001,Yukon,29,Industrie lourde,Sidérurgie,,,,0.435235705,0.000355724,2.21274E-05,0,0,0,0,0.451059721
2001,Yukon,30,Industrie lourde,Ciment,,,,0.435235705,0.000355724,2.21274E-05,0,0,0,0,0.451059721
2001,Yukon,32,Industrie lourde,"Produits chimiques, engrais et fabrication de biocombustibles",,,,0.617187674,0.000355724,2.21274E-05,0,0,0,0,0.63301169
2001,Yukon,45,"Industrie manufacturière légère, construction et exploitation forestière",,,,o,11.95997492,0.00325169,0.000213194,0.019346278,0.00197633,0,0,12.12884115
2001,Yukon,46,"Industrie manufacturière légère, construction et exploitation forestière",Industrie manufacturière légère,,,,0.72626727,0.00036365,2.4516E-05,0.019346278,0.00197633,0,0,0.764268803
2001,Yukon,47,"Industrie manufacturière légère, construction et exploitation forestière",Construction,,,,10.49402499,0.002772105,0.000182293,0,0,0,0,10.61995146
2001,Yukon,48,"Industrie manufacturière légère, construction et exploitation forestière",Ressources forestières,,,,0.739682663,0.000115935,6.38509E-06,0,0,0,0,0.744620885
2001,Yukon,33,Bâtiments,,,,o,82.44056411,0.05563403,0.004482588,2.100794983,0,0,0,87.28699771
2001,Yukon,34,Bâtiments,Industrie des services,,,,50.04363411,0.0006078,0.003143409,1.976975496,0,0,0,52.87063135
2001,Yukon,35,Bâtiments,Résidentiel,,,,32.39693,0.05502623,0.001339179,0.123819486,0,0,0,34.41636636
2001,Yukon,40,Déchets,,,,o,0.041499697,0.904568568,0.001270859,0,0,0,0,25.70619715
2001,Yukon,41,Déchets,Déchets solides,,,,0,0.733164957,0.000097,0,0,0,0,20.55432381
2001,Yukon,42,Déchets,Eaux usées,,,,0,0.171363403,0.00116889,0,0,0,0,5.107931035
2001,Yukon,43,Déchets,Incinération des déchets,,,,0.041499697,0.000040208,0.000004969,0,0,0,0,0.043942306
2001,Yukon,36,Agriculture,,,,o,15.53167065,0.000202396,0.000172915,0,0,0,0,15.5831602
2001,Yukon,37,Agriculture,Utilisation de combustibles à la ferme,,,,15.53167065,0.000202396,0.000172915,0,0,0,0,15.5831602
2001,Territoires du Nord-Ouest,0,Total,,,,o,1808.824081,2.9510402,0.050953903,8.593115945,0.004109851,0,0,1913.553217
2001,Territoires du Nord-Ouest,1,Pétrole et gaz,,,,o,464.4404306,1.677383567,0.010803859,0,0,0,0,514.2701931
2001,Territoires du Nord-Ouest,2,Pétrole et gaz,Industrie amont du pétrole et du gaz,,,o,464.4404306,1.668844423,0.010803859,0,0,0,0,514.0310971
2001,Territoires du Nord-Ouest,3,Pétrole et gaz,Industrie amont du pétrole et du gaz,Production et traitement du gaz naturel,,,177.1607734,0.736465087,0.004224392,0,0,0,0,198.9012598
2001,Territoires du Nord-Ouest,4,Pétrole et gaz,Industrie amont du pétrole et du gaz,Production de pétrole classique,,o,281.2663367,0.867911472,0.006530067,0,0,0,0,307.2983256
2001,Territoires du Nord-Ouest,7,Pétrole et gaz,Industrie amont du pétrole et du gaz,Production de pétrole classique,Production de pétrole des régions pionnières,,281.2663367,0.867911472,0.006530067,0,0,0,0,307.2983256
2001,Territoires du Nord-Ouest,12,Pétrole et gaz,Industrie amont du pétrole et du gaz,"Transport du pétrole, du gaz naturel et du CO2",,,6.013320476,0.064467864,0.0000494,0,0,0,0,7.831511665
2001,Territoires du Nord-Ouest,13,Pétrole et gaz,Industrie aval du pétrole et du gaz,,,o,0,0.008539144,0,0,0,0,0,0.239096026
2001,Territoires du Nord-Ouest,15,Pétrole et gaz,Industrie aval du pétrole et du gaz,Distribution du gaz naturel,,,0,0.008539144,0,0,0,0,0,0.239096026
2001,Territoires du Nord-Ouest,16,Électricité,,,,,133.320373,0.007957423,0.00123763,0,0,0,0,133.8711528
2001,Territoires du Nord-Ouest,17,Transports,,,,o,332.0400474,0.100361081,0.024780666,4.295117461,0,0,0,345.7121517
2001,Territoires du Nord-Ouest,18,Transports,Transport de passagers,,,o,190.6310803,0.023769543,0.018804386,2.659358699,0,0,0,198.9391484
2001,Territoires du Nord-Ouest,19,Transports,Transport de passagers,"Voitures, camions légers et motocyclettes",,,60.70658031,0.006955672,0.014153764,0.855437505,0,0,0,65.50752421
2001,Territoires du Nord-Ouest,20,Transports,Transport de passagers,"Transport par autobus, par train, maritime et aérien",,,129.9245,0.016813871,0.004650621,1.803921194,0,0,0,133.4316242
2001,Territoires du Nord-Ouest,21,Transports,Transport de marchandises,,,o,104.1399914,0.008157112,0.005269124,1.635758762,0,0,0,107.4004672
2001,Territoires du Nord-Ouest,22,Transports,Transport de marchandises,"Camions lourds, trains",,,60.49415188,0.003103655,0.003858172,0.947673109,0,0,0,62.55114286
2001,Territoires du Nord-Ouest,23,Transports,Transport de marchandises,Transport aérien et transport maritime,,,43.64583949,0.005053458,0.001410952,0.688085653,0,0,0,44.84932436
2001,Territoires du Nord-Ouest,24,Transports,"Autres : à des fins récréatives, commerciales et résidentielles",,,,37.26897579,0.068434425,0.000707156,0,0,0,0,39.372536
2001,Territoires du Nord-Ouest,25,Industrie lourde,,,,o,569.6407953,0.037490778,0.005239905,0,0,0,0,572.0791119
2001,Territoires du Nord-Ouest,26,Industrie lourde,Exploitation minière,,,,568.0175304,0.037490778,0.005239905,0,0,0,0,570.455847
2001,Territoires du Nord-Ouest,27,Industrie lourde,Fonte et raffinage (métaux non ferreux),,,,0.0226,0,0,0,0,0,0,0.0226
2001,Territoires du Nord-Ouest,28,Industrie lourde,Pâtes et papiers,,,,0.0113,0,0,0,0,0,0,0.0113
2001,Territoires du Nord-Ouest,29,Industrie lourde,Sidérurgie,,,,0.0113,0,0,0,0,0,0,0.0113
2001,Territoires du Nord-Ouest,30,Industrie lourde,Ciment,,,,0.0113,0,0,0,0,0,0,0.0113
2001,Territoires du Nord-Ouest,31,Industrie lourde,Chaux et gypse,,,,0.0113,0,0,0,0,0,0,0.0113
2001,Territoires du Nord-Ouest,32,Industrie lourde,"Produits chimiques, engrais et fabrication de biocombustibles",,,,1.555464932,0,0,0,0,0,0,1.555464932
2001,Territoires du Nord-Ouest,45,"Industrie manufacturière légère, construction et exploitation forestière",,,,o,10.84516954,0.006362295,0.000187266,0.040711544,0.004109851,0,0,11.11776074
2001,Territoires du Nord-Ouest,46,"Industrie manufacturière légère, construction et exploitation forestière",Industrie manufacturière légère,,,,2.7729754,0.001513219,8.67361E-05,0.040711544,0.004109851,0,0,2.883152
2001,Territoires du Nord-Ouest,47,"Industrie manufacturière légère, construction et exploitation forestière",Construction,,,,5.730002551,0.004718023,8.10861E-05,0,0,0,0,5.883595021
